cd_UGestora,nu_Licitacao,tp_Licitacao,dt_Ano,dt_Homologacao,de_Obs,vl_Licitacao,nu_Propostas,dt_MesAno
201152,000042016,7,2016,2016-08-08 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS, ATRAVES DE GRUPOS FORMAIS DA AGRICULTURA FAMILIAR E DE EMPREENDEDORES FAMILIARES RURA",15750,1,082016
201152,000042016,8,2016,2016-06-22 00:00:00,"CONTRATACAO DE SHOW ARTISTICO COM A BANDA TRIO MASSA, PARA APRESENTACAO NAS FESTIVIDADES JUNINAS DO MUNICIPIO DE PRATA -",1250,1,062016
201152,000042016,12,2016,2016-03-07 00:00:00,"CONTRATACAO DE SERVICOS DE PROVEDOR DE INTERNET BANDA LARGA VIA RADIO 24 HORAS POR DIA, ATRAVES DA ATA DE REGISTRO DE PR",49000,1,032016
201152,000052016,7,2016,2016-09-14 00:00:00,LOCACAO DE VEICULO(CARRO PIPA) PARA TRANSPORTE DE AGUA POTAVEL PARA CONSUMO HUMANO E PARA ABASTECIMENTO DA POPULACAO RUR,12000,1,092016
201152,000052016,8,2016,2016-06-22 00:00:00,"CONTRATACAO DE SHOW ARTISTICO COM A BANDA BIRA MARCOLINO, PARA APRESENTACAO NAS FESTIVIDADES JUNINAS DO MUNICIPIO DE PRA",5250,1,062016
201152,000052016,11,2016,2016-04-15 00:00:00,LOCACAO DE VEICULOS E MOTOCICLETAS,17500,4,052016
201152,000052016,12,2016,2016-03-17 00:00:00,"AQUISICAO DE MATERIAL GRAFCIO, PARA ATENDER AS NECESSIDADES DO FUNDO MUNICIPAL DE SAUDE DE PRATA, ATRAVES DA ATA DE REGI",65390,1,032016
201152,000062016,8,2016,2016-06-22 00:00:00,"CONTRATACAO DE SHOW ARTISTICO COM A BANDA ZECA BOTA BOM, PARA APRESENTACAO NAS FESTIVIDADES JUNINAS DO MUNICIPIO DE PRAT",2610,1,062016
201152,000062016,11,2016,2016-04-15 00:00:00,FRETAMENTO DE VEICULOS E MOTOCICLETAS,159920,2,052016
201152,000072016,8,2016,2016-07-28 00:00:00,"CONTRATACAO DE SHOW ARTISTICO COM CHIQUINHO DE BELEM, PARA APRESENTACAO NAS FESTIVIDADES DA 4 CAVALGADA DA UNIAO, NO MUN",2090,1,092016
201152,000072016,11,2016,2016-05-06 00:00:00,"REGISTRO DE PRECOS PARA EVENTUAL AQUISICAO DE PNEUS, CAMARAS DE AR E PROTETORES.",167710,1,052016
201152,000082015,2,2016,2015-11-30 00:00:00,CONTRATACAO DE EMPRESA PARA EXECUCAO DOS SERVICOS DE CONSTRUCAO DE UNIDADE BASICA DE SAUDE,401183.53,1,022016
201152,000082016,11,2016,2016-06-08 00:00:00,LOCACAO DE VEICULOS,132160,1,062016
201152,000092016,11,2016,2016-06-08 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA EXECUCAO DOS SERVICOS DE CONSULTORIA TECNICA EM PROCESSAMENTO DE DADOS DE SIST,14000,1,062016
201152,000102015,2,2016,2016-01-13 00:00:00,CONTRATACAO DE EMPRESA PARA EXECUCAO DOS SERVICOS DE REVITALIZACAO DE PRACAS E CANTEIROS CENTRAIS COM PAVIMENTACAO EM PA,110443.51,1,032016
201152,000102016,11,2016,2016-07-04 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA ACOMPANHAMENTO DOS PROCEDIMENTOS DE CONTROLE INTERNO, NAS SECRETARIAS DO MUNIC",9600,1,092016
201152,000112015,2,2016,2016-01-13 00:00:00,CONTRATACAO DE EMPRESA PARA EXECUCAO DOS SERVICOS DE REFORMA DA ESCOLA MUNICIPAL MARIA DE LOURDES NUNES DE MENEZES.,87924.25,1,032016
201152,000112016,11,2016,2016-07-15 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA OS SERVICOS DE PRESTACAO DE CONTAS DE CONVENIOS.,7800,1,092016
201152,000122016,11,2016,2016-07-22 00:00:00,"LOCACAO DE 01 (UM) VEICULO TIPO VAN OU MICRO-ONIBUS: CAPACIDADE DE 16 LUGARES, COM TODOS OS EQUIPAMENTOS DE SERIE EXIGID",30000,1,092016
201152,000132016,11,2016,2016-09-06 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA A PRESTACAO DE SERVICOS DE DIGITALIZACAO DE DOCUMENTOS E PROCESSOS DA PREFEITU,7600,1,092016
201152,000142016,11,2016,2016-08-01 00:00:00,CONTRATACAO DE EMPRESA PARA EXECUCAO DOS SERVICOS DE PROCESSAMENTO DE DADOS PARA ALIMENTACAO DE SISTEMAS DA SAUDE.,13750,1,082016
201152,000152016,11,2016,2016-08-01 00:00:00,CONTRATACAO DOS SERVICOS DE CONFECCAO E FORNECIMENTO DE FARDAMENTOS E UNIFORMES.,71100,1,082016
201152,000162016,11,2016,2016-08-16 00:00:00,AQUISICAO DE CARNES,56356,1,082016
201152,000182016,11,2016,2016-08-19 00:00:00,"CONTRATACAO DE SERVICOS MECANICOS PARA MANUTENCAO PREVENTIVA E CORRETIVA, DOS VEICULOS DA FROTA MUNICIPAL.",44750,2,082016
201152,000192016,11,2016,2016-08-19 00:00:00,CONTRATACAO DE SERVICOS BORRACHARIA.,8050,1,082016
201152,000202016,11,2016,2016-09-06 00:00:00,CONTRATACAO DE SERVICOS TECNICOS NA AREA DE ENGENHARIA CIVIL.,9400,1,092016
201152,000212016,11,2016,2016-09-08 00:00:00,CONTRATACAO DE EMPRESA PARA REALIZACAO DE EXAMES UROLOGICOS.,30860,1,092016
201153,000012016,8,2016,2016-09-06 00:00:00,"CONTRATACAO DE SERVICOS PROFISSIONAIS ARTISTICOS, PARA APRESENTACAO NA FESTA DA MANDIOCA 2016 QUE SE REALIZARA NOS DIAS ",30000,1,102016
201153,000022016,11,2016,2016-02-02 00:00:00,"PARA A CONTRATACAO DE  EMPRESA ESPECIALIZADA, PARA PRESTACAO DE SERVICOS DE EXECUCAO DO EVENTO DENOMINADO CARNAVAL DE PR",85000,1,022016
201153,000032016,2,2016,2016-05-19 00:00:00,"CONSTRUCAO DE PRACAS EM DIVERSAS RUAS E RECUPERACAO DO MURO DO HOSPITAL MUNICIPAL SAO VICENTE, NESTE MUNICIPIO DE PRINCE",402505.38,1,072016
201153,000042016,2,2016,2016-06-27 00:00:00,CONSTRUCAO EM PAVIMENTACAO EM PARALELEPIPEDOS E DRENAGEM EM DIVERSAS RUAS DO MUNICIPIO DE PRINCESA ISABEL - PB.,1429000,1,092016
201153,000042016,11,2016,2016-05-05 00:00:00,AQUISICAO PARCELADA DE MERENDA ESCOLAR PARA ATENDER A REDE MUNICIPAL DE ENSINO,1065619,5,082016
201153,000062016,11,2016,2016-04-07 00:00:00,AQUISICAO DE MATERIAL DE EXPEDIENTE PARA ATENDER DIVERSOS SETORES DA PREFEITURA,496390.7,1,102016
201153,000072016,11,2016,2016-05-05 00:00:00,AQUISICAO DE COMPUTADORES PARA ATENDER A PROGRAMAS DA SECRETARIA DE ASSISTENCIA SOCIAL,63547.58,1,092016
201153,000082016,11,2016,2016-04-20 00:00:00,AQUISICAO DE PNEUS PARA ATENDER DIVERSOS SETORES DA PREFEITURA.,373850,1,102016
201153,000112016,11,2016,2016-06-17 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA, PARA PRESTACAO DE SERVICOS DE EXECUCAO DO EVENTO DENOMINADO SAO JOAO DE PRINCESA I",105000,1,102016
201153,000122016,11,2016,2016-06-22 00:00:00,AQUISICAO DE POLPA DE FRUTAS PARA ATENDER DIVERSOS SETORES DA PREFEITURA,78000,1,102016
201153,000132016,11,2016,2016-06-23 00:00:00,AQUISICAO DE MATERIAL DE CONSTRUCAO PARA ATENDER DIVERSOS SETORES DA PREFEITURA,1193782.45,1,092016
201153,000152016,11,2016,2016-06-29 00:00:00,AQUISICAO DE MATERIAL DE CONSUMO PARA ATENDER DIVERSOS SETORES DA PREFEITURA,568108.67,2,082016
201153,000182016,11,2016,2016-09-15 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS DE EXECUCAO DE EVENTO DENOMINADO ""FESTA DA MANDIOCA 2016",41550,1,102016
201153,100012016,3,2016,2016-03-03 00:00:00,PAVIMENTACAO EM DIVERSAS RUAS DO MUNICIPIO,144814.34,3,032016
201153,200012016,3,2016,2016-03-24 00:00:00,AQUISICAO DE MATERIAL GRAFICO PARA ATENDER DIVERSOS SETORES DA SECRETARIA MUNICIPAL DE SAUDE,51668.95,3,102016
201153,200022016,11,2016,2016-07-15 00:00:00,"AQUISICAO DE MEDICAMENTOS DE REFERENCIA, GENERICOS E SIMILARES PARA ATENDER A USUARIOS DO SUS COM BASE NA LISTAGEM DE A ",200000,1,102016
201154,000012015,2,2016,2016-02-11 00:00:00,"CONTRATACAO DE EMPRESA DE ENGENHARIA CIVIL PARA CONSTRUCAO (REMANESCENTE DE OBRA) DE  ESCOLA DE ENSINO INFANTIL, CONFORM",639506,1,122016
201154,000012016,7,2016,2016-01-25 00:00:00,"CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE SONORIZACAO NO EVENTO EM COMEMORACAO A EMANCIPACAO DO MUNICIPIO, QUE",6500,3,122016
201154,000012016,8,2016,2016-01-25 00:00:00,CONTRATACAO DE ATRACAO ARTISTICA ATRAVES DE EMPRESARIO EXCLUSIVO PARA FESTIVIDADE EM COMEMORACAO A EMANCIPACAO DO MUNICI,6300,1,122016
201154,000012016,13,2016,2016-04-20 00:00:00,"AQUISICAO DE ALIMENTACAO ESCOLAR, EM CUMPRIMENTO DO ESTABELECIDO PELA LEI 11.947/2009 E RESOLUCAO N. 38/2009, DO MINISTE",99786.18,5,122016
201154,000022016,2,2016,2016-03-11 00:00:00,CONTRATACAO DE EMPRESA DE CONSTRUCAO CIVIL PARA EXECUCAO DOS SERVICOS DE AMPLIACAO E REFORMA (REMANESCENTE DE OBRA) DE 0,265700.45,1,122016
201154,000022016,7,2016,2016-01-25 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS EM LOCACAO DE: PALCOS, TENDAS, BANHEIROS QUIMICOS DICIPLIN",7940,3,122016
201154,000032016,2,2016,2016-04-20 00:00:00,CONTRATACAO DE EMPRESA DO RAMO DE ENGENHARIA CIVIL PARA EXECUCAO DE SERVICOS DE CONSTRUCAO (REMANESCENTE DE OBRA) DE 02 ,838634.04,1,122016
201154,000032016,7,2016,2016-03-15 00:00:00,"CONTRATACAO DE (02) DOIS CARROS PIPA NO VALOR DE 7.000,00 (SETE MIL REAIS) MES COM DURACAO DE 01 (UM) MES, SE OBRIGANDO ",14000,2,122016
201154,000032016,8,2016,2016-06-21 00:00:00,CONTRATACAO DE EMPRESA DE ATRACOES ARTISTICAS ATRAVES DE EMPRESARIO EXCLUSIVO PARA FESTIVIDADES JUNINAS NAS COMUNIDADES ,14000,1,062016
201154,000042016,7,2016,2016-03-18 00:00:00,"PRESTACAO DE SERVICOS ATRAVES DE CARRO DE SOM VOLANTE, PARA DIVULGACAO DE FESTIVIDADES, NOTAS DE FALECIMENTO, EVENTOS DA",6600,3,122016
201154,000042016,8,2016,2016-06-21 00:00:00,CONTRATACAO DE EMPRESA DE ATRACOES ARTISTICAS ATRAVES DE EMPRESARIO EXCLUSIVO PARA O SAO JOAO 2016 PROMOVIDO PELA PREFEI,36000,1,062016
201154,000052016,7,2016,2016-03-23 00:00:00,"FORNECIMENTO DE CESTA BASICA COMPOSTA DE MACARRAO ESPAGUETE, LEITE DE COCO E ARROZ PARBOLIZADO TIPO 1 PARA DISTRIBUICAO ",7885,3,122016
201154,000052016,8,2016,2016-09-12 00:00:00,CONTRATACAO DE SERVICOS TECNICOS ESPECIALIZADOS EM CONSULTORIA E AUDITORIA TRIBUTARIA PARA ASSESSORAMENTO AO DEPARTAMENT,40000,1,092016
201154,000062016,7,2016,2016-03-24 00:00:00,"FORNECIMENTO DE PEIXE CONGELADO, DESTINADOS A DISTRIBUICAO GRATUITA COM FAMILIAS CARENTES POR OCASIAO DA SEMANA SANTA DO",7875,3,122016
201154,000062016,8,2016,2016-12-19 00:00:00,CONTRATACAO DE FORMA PARCELADA DIRETAMENTE COM A EMPRESA ABC CULTURAL EDITORA LTDA TENDO COMO OBJETO DE AVENCA A AQUISIC,140657,1,122016
201154,000062016,11,2016,2016-04-06 00:00:00,CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE FORMA PARCELADA DE MATERIAIS ELETRICOS DESTINADOS A MANUTENCAO E/OU REPOSICA,194133,1,122016
201154,000072016,7,2016,2016-04-13 00:00:00,"LOCACAO DE UM TERRENO MURADO LOCALIZADO NA RUA: JOAO PEREIRA DE ANDRADE, S/N - CENTRO - PUXINANA, QUE SERVIRA DE ESTACIO",16800,1,122016
201154,000072016,8,2016,2016-12-19 00:00:00,"CONTRATACAO DE UM ESCRITORIO DE ADVOCACIA COM SERVICOS TECNICOS PROFISSIONAIS ESPECIALIZADOS, PARA ELABORACAO, MANEJO E ",1,1,122016
201154,000072016,11,2016,2016-04-13 00:00:00,PRESTACAO DE SERVICOS ATRAVES DE VEICULOS DE PROPRIEDADE DOS CONTRATADOS PARA AS DIVERSAS SECRETARIAS PARA ATENDER AS NE,191783.7,8,122016
201154,000082015,2,2016,2016-12-13 00:00:00,"CONTRATACAO DE EMPRESA DE ENGENHARIA CIVIL PARA REFORMA DO PREDIO DA ESCOLA TECNICA AGRICOLA JOAQUIM LIMEIRA DE QUEIROZ,",49752.17,2,112016
201154,000082016,7,2016,2016-04-13 00:00:00,LOCACAO DE UM IMOVEL DO TIPO GARAGEM COM AREA COBERTA COM 03 (TRES) QUARTOS E UM BANHEIRO E AREA COBERTA COM 02 (DOIS) D,34404,1,122016
201154,000092016,7,2016,2016-05-17 00:00:00,CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE SONORIZACAO NO EVENTO EM COMEMORACAO ALUSIVA AO DIA DAS MAES QUE SE,1500,3,122016
201154,000092016,11,2016,2016-05-02 00:00:00,PRESTACAO DE SERVICOS ATRAVES DE VEICULO DE PROPRIEDADE DO CONTRATADO COM CAPACIDADE MINIMA DE 50 PASSAGEIROS SENTADOS P,39336,3,052016
201154,000102016,7,2016,2016-05-20 00:00:00,"LOCACAO DE IMOVEL RESIDENCIAL SITUADO NA RUA JUSTINO ALVES DE AZEVEDO S/N, CENTRO, PUXINANA-PB PARA FUNCIONAMENTO DO SOP",7136,1,052016
201154,000112016,7,2016,2016-06-03 00:00:00,"LOCACAO DE IMOVEL SITUADO NA RUA: JOAO SUASSUNA 21 CENTRO, PUXINANA-PB PARA FUNCIONAMENTO DA DELEGACIA DE POLICIA CIVIL ",2800,3,052016
201154,000112016,11,2016,2016-05-12 00:00:00,"CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE FORMA PARCELADA DE MATERIAL DE LIMPEZA, HIGIENE, CONSERVACAO E DESCARTAVEIS ",75832.1,1,082016
201154,000122016,7,2016,2016-09-22 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE FORMA PARCELADA, CONFORME A NECESSIDADE DE PNEUS NOVOS PARA OS",135092,1,092016
201154,000122016,11,2016,2016-05-25 00:00:00,"CONTRATACAO DE EMPRESA DO RAMO DE COMERCIO, PARA FORNECIMENTO DE FORMA PARCELADA DE GENEROS ALIMENTICIOS E MATERIAIS DE ",34874.89,1,052016
201154,000142016,7,2016,2016-11-03 00:00:00,CONTRATACAO DE CINCO CARROS PIPA COM CAPACIDADE MINIMA DE 7.500 (SETE MIL E QUINHENTOS) M PARA PRESTACAO DE SERVICOS DE ,70000,5,112016
201154,000142016,11,2016,2016-06-01 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE FORMA PARCELADA DURANTE O PERIODO DE 2016, NA PRESTACAO DE SER",186611.87,1,062016
201154,000152016,11,2016,2016-06-17 00:00:00,"INSTALACAO DE INTERNET NAS SECRETARIAS, PREFEITURA E OUTROS CONFORME DESCRITO EM EDITAL E ANEXOS, FULL DUPLEX, 99% DE GA",23790,1,062016
201154,000172016,11,2016,2016-06-28 00:00:00,CONTRATACAO DE EMPRESA DO RAMO PERTINENTE PARA AQUISICAO DE FORMA PARCELADA DE GENEROS ALIMENTICIOS PARA A SOPA COMUNITA,94746.4,2,062016
201154,000202016,11,2016,2016-08-23 00:00:00,"CONTRATACAO DE EMPRESA PARA FORNECIMENTO E ENTREGA DE FORMA PARCELADA DE AGUA MINERAL, ACONDICIONADA EM GARRAFOES PLASTI",23277.5,1,082016
201154,000212016,11,2016,2016-08-17 00:00:00,"CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE FORMA PARCELADA DE MOVEIS PARA ESCRITORIO, DESTINADOS AS NECESSIDADES DAS DI",56680,3,082016
201154,000282016,11,2016,2016-09-23 00:00:00,CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE HORAS MAQUINA DE TRATOR AGRICOLA EM NUMERO MINIMO DE 04 (QUATRO) MA,143550,4,092016
201154,000292016,11,2016,2016-10-06 00:00:00,CONTRATACAO DE EMPRESA DO RAMO PERTINENTE PARA AQUISICAO DE FRANGO ABATIDO PARA A SOPA COMUNITARIA VINCULADO A SECRETARI,6375,1,102016
201154,000302016,11,2016,2016-10-11 00:00:00,"CONTRATACAO DE EMPRESA DO RAMO DE COMERCIO PARA FORNECIMENTO DE FORMA PARCELADA DE GASOLINA COMUM, OLEO DIESEL COMUM E O",292360,1,102016
201154,000332016,11,2016,2016-12-21 00:00:00,"CONTRATACAO DE PESSOA JURIDICA NA AREA DE ARQUITETURA E URBANISMO, PARA PRESTACAO DE SERVICO NA ELABORACAO DE PROJETOS E",3806,1,122016
201155,000012016,7,2016,2016-04-08 00:00:00,"CONTRATACAO EMERGENCIAL DE PRESTACAO DE SERVICOS DO TRANSPORTE ESCOLAR POR TEMPO DETERMINADO, PARA GARANTIR O TRANSPORTE",394641,1,052016
201155,000012016,12,2016,2016-05-02 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA EM COLETA, TRANSPORTE, TRATAMENTO E DESTINACAO FINAL DOS RESIDUOS SOLIDOS DA SAUDE ",85500,1,052016
201155,000022016,1,2016,2016-05-02 00:00:00,"CONTRATACAO DE EMPRESA DE ENGENHARIA, ESPECIALIZADA EM ENGENHARIA SANITARIA, PARA EXECUCAO DOS SERVICOS DE COLETA DE RES",1090274.4,1,052016
201155,000032016,1,2016,2016-05-09 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA REALIZACAO DE CONCURSO PUBLICO PARA O PREENCHIMENTO DE DIVERSOS CARGOS NA PREF,653310,1,082016
201155,000042016,1,2016,2016-07-15 00:00:00,"CONTRATACAO VISANDO A PRESTACAO DE SERVICO DE LOCACAO DE VEICULOS PARA O TRANSPORTE ESCOLAR, PARA ATENDER AS NECESSIDADE",657690,3,082016
201155,000042016,2,2016,2016-06-01 00:00:00,CONSTRUCAO DE 01 (UMA) PRACA PARA INSTALACAO DO POLO DA ACADEMIA DE SAUDE NO LOTEAMENTO MACIEL NO MUNICIPIO DE QUEIMADAS,98838.56,1,062016
201155,000052016,2,2016,2016-07-07 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PAVIMENTACAO EM PARALELO GRANITICOS, MAIO FIO E LINHA DAGUA DAS RUAS: ACESSO A",818021.35,1,072016
201155,000072016,2,2016,2016-07-07 00:00:00,CONTRATACAO DE EMPRESA PARA O FORNECIMENTO PARCELADO DE RECARGA DE CARTUCHOS E TONNER DE IMPRESSORAS PARA ATENDER AS NEC,100122,1,072016
201155,000122016,11,2016,2016-05-02 00:00:00,CONTRATACAO DE EMPRESA DO RAMO ESPECIFICO PARA PRESTACAO DE SERVICO DE REALIZACAO DE EXAMES E CONSULTAS TIPO: RADIOGRAFI,416969,4,052016
201155,000132016,2,2016,2016-11-25 00:00:00,"CONTRATACAO DE EMPRESA DE ENGENHARIA PARA CONCLUSAO DA OBRA DA ESCOLA MUNICIPAL NA COMUNIDADE BOA VISTA, NA CIDADE DE QU",419489.91,1,122016
201155,000182016,11,2016,2016-05-02 00:00:00,"CONTRATACAO VISANDO ADQUIRIR MATERIAL ELETRICO, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUEIMADAS PB.",449823.8,1,052016
201155,000202016,11,2016,2016-06-01 00:00:00,"CONTRATACAO VISANDO ADQUIRIR ALIMENTOS NUTRICIONAIS (MEDICO HOSPITALAR), PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNI",134962.4,1,062016
201155,000272016,11,2016,2016-05-19 00:00:00,CONTRATACAO VISANDO O FORNECIMENTO PARCELADO DE PEDRAS DE PARALELEPIPEDOS E PEDRAS DE MEIO FIO PARA ATENDER AS NECESSIDA,339250,1,052016
201155,000292016,11,2016,2016-05-19 00:00:00,CONTRATACAO DE TERCEIRO PESSOA JURIDICA PARA CONFECCAO E IMPRESSAO DE FORMULARIOS E OUTROS PARA ATENDER AS NECESSIDADES ,435355,1,052016
201155,000302016,11,2016,2016-05-19 00:00:00,CONTRATACAO VISANDO O FORNECIMENTO PARCELADO DE MATERIAL DE CONSUMO ADMINISTRATIVO E DIDATICO PARA ATENDER AS NECESSIDAD,440692.9,1,052016
201155,000312016,11,2016,2016-05-30 00:00:00,"CONTRATACAO VISANDO ADQUIRIR MATERIAL DE HIGIENE E LIMPEZA, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUEI",133916.54,1,052016
201155,000332016,11,2016,2016-06-10 00:00:00,"CONTRATACAO DE EMPRESA PARA O FORNECIMENTO PARCELADO DE LENTES E ARMACOES, PARA ATENDER AS NECESSIDADES DA PREFEITURA MU",94600,1,062016
201155,000362016,11,2016,2016-08-23 00:00:00,"CONTRATACAO VISANDO A AQUISICAO DE ESTEIRA, ELIPTICO E BICICLETA PARA ACADEMIA DE SAUDE NA PRACA, DESTINADOS AS ATIVIDAD",37595.72,1,122016
201155,000382016,11,2016,2016-06-20 00:00:00,"CONTRATACAO VISANDO O FORNECIMENTO/LOCACAO DE SOM, LUZ, PALCO, GERADOR, BANHEIROS QUIMICOS, PARA O SAO JOAO DE QUEIMADAS",25000,1,062016
201155,000392016,11,2016,2016-06-20 00:00:00,"CONTRATACAO VISANDO O FORNECIMENTO DE SEGURANCAS, PARA O SAO JOAO DE QUEIMADAS, NO PERIODO DE 23 A 26 DE JUNHO DE 2016, ",22800,1,062016
201155,000412016,11,2016,2016-08-25 00:00:00,"CONTRATACAO VISANDO O FORNECIMENTO PARCELADO DE FOGOS DE ARTIFICIOS, DESTINADOS AS ATIVIDADES DA PREFEITURA MUNICIPAL DE",76050,1,082016
201155,000422016,11,2016,2016-07-04 00:00:00,"CONTRATACAO DE EMPRESA PARA O FORNECIMENTO DE FARDAMENTO, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUEIMA",567000,1,072016
201155,000442016,11,2016,2016-07-14 00:00:00,"CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE CURSO DE CAPACITACAO E FORMACAO CONTINUADA DE PROFESSORES, COORDENA",39500,1,072016
201155,000452016,11,2016,2016-08-08 00:00:00,CONTRATACAO VISANDO ADQUIRIR MEDICAMENTOS PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE/FUNDO MUNICIPAL ,915010,2,122016
201155,000462016,11,2016,2016-08-24 00:00:00,"CONTRATACAO VISANDO AQUISICAO DE MATERIAL MEDICO HOSPITALAR, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAU",1472515.5,2,082016
201155,000472016,11,2016,2016-08-23 00:00:00,"CONTRATACAO VISANDO AQUISICAO PARCELADA DE LIVROS DIVERSOS, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUC",50440,1,122016
201155,000482016,11,2016,2016-08-22 00:00:00,"CONTRATACAO VISANDO AQUISICAO PARCELADA DE PLANTAS E PEDRAS ORNAMENTAIS, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNI",75500,1,082016
201155,000502016,11,2016,2016-09-05 00:00:00,"CONTRATACAO VISANDO AQUISICAO PARCELADA DE TECIDOS, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUEIMADAS PB",57783.5,1,122016
201155,000552016,11,2016,2016-10-28 00:00:00,"CONTRATACAO VISANDO O FORNECIMENTO PARCELADO DE MATERIAL PARA CONSTRUCAO (TUBOS, ANEL, MOURAO, ESTACAS DENTRE OUTROS), P",1307187.1,1,122016
201155,000582016,11,2016,2016-11-04 00:00:00,"CONTRATACAO VISANDO A PRESTACAO DE SERVICOS DE LOCACAO DE HORAS DE MAQUINAS(TRATOR), PARA ATENDER AS NECESSIDADES DA PRE",121950,1,122016
201155,000592016,11,2016,2016-11-04 00:00:00,CONTRATACAO VISANDO LOCACAO DE VEICULOS DE PEQUENOS E GRANDE PORTE PARA ATIVIDADES ADMINISTRATIVAS E PARA PRESTACAO DE S,463050,2,122016
201155,000602016,11,2016,2016-11-25 00:00:00,"CONTRATACAO VISANDO AQUISICAO DE BLOCOS DE INTERTRAVADOS, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUEIMA",78000,1,122016
201156,000012016,2,2016,2016-04-05 00:00:00,"RECUPERACAO DA ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL CICERO SULPINO DOS SANTOS, LOCALIZADO NA RUA MANOEL PER",84709.95,1,052016
201156,000012016,8,2016,2016-12-29 00:00:00,"CONTRATACAO DE SHOW ARTISTICO COM A BANDA: (ROBERTO VANEIRAO), PARA A REALIZACAO DOS FESTEJOS DE ANO NOVO NO DIA 01/01/2",18000,1,122016
201156,000042016,7,2016,2016-01-07 00:00:00,"FORNECIMENTOS DE COMBUSTIVEIS, (GASOLINA COMUM, OLEO DIESEL E OLEO DIESEL S10), DESTINADOS A FROTA DE VEICULOS E VEICULO",40319.5,1,022016
201156,000062016,7,2016,2016-02-03 00:00:00,EXECUTAR OS SERVICOS DE RECOMPOSICAO DE CALCAMENTO EM DIVERSAS RUAS DA ZONA URBANA DO MUNICIPIO DE QUIXABA/PB NOS TERMOS,13800,1,042016
201156,000062016,11,2016,2016-03-16 00:00:00,"CONTRATACAO VISANDO AQUISICAO DE UM VEICULO, PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE QUIXABA PB.",35900,1,032016
201156,000082016,7,2016,2016-04-04 00:00:00,"IMPLANTACAO DE SISTEMA COLETIVO DE CAPTACAO, ARMAZENAMENTO E DISTRIBUICAO DE AGUA PARA CONSUMO HUMANO NAS COMUNIDADES RU",127498.04,1,052016
201156,000082016,11,2016,2016-01-25 00:00:00,"CONTRATACAO VISANDO AQUISICAO DE MEDICAMENTOS PARA DOACAO, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAUDE DA PREFEI",150000,1,022016
201156,000102016,7,2016,2016-12-22 00:00:00,"EXECUCAO DOS SERVICOS DE LOCACAO DE INFRA ESTRUTURA (SONORIZACAO, PALCO/ILUMINACAO E GERADOR), PARA AS FESTIVIDADES DE A",7900,1,122016
201156,000112016,11,2016,2016-03-16 00:00:00,"CONTRATACAO VISANDO AQUISICAO PROTESES DENTARIAS, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE ACAO SOCIAL DA PREFEITUR",78000,1,032016
201156,000162016,11,2016,2016-05-02 00:00:00,"OBJETIVO: CONTRATACAO VISANDO PRESTACAO DE SERVICO DE SAUDE, NA ESPECIALIDADE DE REALIZACAO CONTINUO DE EXAMES LABORATOR",154249.3,4,062016
